ACCOUNT_TYPE,CUSTOMER_TAG,EDUCATION_LEVEL,GENDER,INTERNET_BANKING_USAGE,MARITAL_STATUS,NOMINEE_AVAILABLE_FLAG,RM_ALLOCATED_FLAG,OCCUPATION,STATE,FD_FLAG,GI_FLAG,HEALTH_FLAG,LI_FLAG,MASS_FLAG,MF_FLAG,NR_FLAG,ACCOUNT_NO,AGE,AQB_BALANCE,AUM,CIBIL_SCORE,CREDIT_CARD_LIMIT,CR_AMT_12MNTH,CR_CNT_12MNTH,DC_APPAREL_30DAYS_ACTV,DC_ECOM_30DAYS_AMT,DC_ECOM_30DAYS_CNT,DC_FOOD_30DAYS_ACTV,DC_FUEL_30DAYS_ACTV,DC_GROCRY_30DAYS_ACTV,DC_OTT_30DAYS_ACTV,DC_POS_30DAYS_AMT,DC_POS_30DAYS_CNT,DC_RECHARGE_30DAYS_ACTV,DC_TRAVEL_30DAYS_ACTV,DC_UTILITY_30DAYS_ACTV,DR_AMT_12MNTH,DR_CNT_12MNTH,DR_CR_RATIO,FD_COUNT,FD_CURRENTMONTHANR,INCOME_NET,MONTHLY_BALANCE,NRV,TOTAL_LIVE_SECURED_AMT,TOTAL_LIVE_UNSECURED_AMT,VINTAGE_DAYS,KYC_LAST_DONE_DATE
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Maharashtra,N,Y,Y,N,Y,Y,Y,9833,22,6630234.383244017,1776091,810,21739320,129457,19,0,1036785,338,3,7,3,5,255367,97,7,4,7,5781871.477594912,17,0.06424147494780674,17,1603270.1367562097,7718041.934712973,3499088.622203581,1294699.984321146,8909549.542135855,4045028.055488119,3,2023-09-11
SAVINGS,RETAIL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Tamil Nadu,N,N,N,Y,N,Y,N,9834,93,6737144.638310152,2607,427,33925485,20028566,15,6,552646,219,6,6,10,4,2774943,52,8,10,9,4721363.050590522,0,0.44683952997835397,7,6284704.528601936,1983229.7860045766,9284132.937928867,6739569.78927935,4339670.380950414,2370327.802039356,146,2021-10-31
SAVINGS,RETAIL,UG,MALE,N,Married,Y,Y,SALARIED,Gujarat,N,Y,Y,N,Y,Y,Y,9835,75,3133245.6630082484,4609546,553,15897692,4347675,11,6,8459,470,6,3,3,6,1616249,42,8,0,0,9976989.163700351,3,0.18496408817763377,0,2294897.110569496,297161.0613851072,2492395.890891106,4331348.359378769,6634081.2746934965,8256327.15599389,159,2022-11-06
SAVINGS,RETAIL,Below 10th,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Rajasthan,N,N,N,Y,Y,N,N,9836,56,7015197.771118148,2655702,849,9439302,10272214,17,1,779557,32,6,4,1,5,1455985,36,3,6,4,7060348.242203182,14,0.6257205450203297,10,9432069.291601181,76295.51365408105,4528073.939632824,5011660.843803675,6926494.251639503,3230059.1516669965,157,2023-08-31
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,NON-EARNER,Tamil Nadu,Y,N,Y,N,Y,Y,N,9837,97,3879305.3765487205,2090507,651,11048442,17344715,3,4,1066198,465,2,6,4,6,12247,30,10,3,0,9764772.414572041,13,0.20394512168397383,0,4265880.095423434,2251759.9581232984,4298522.077657213,4560677.035913487,2073599.8327629345,3534273.213244452,146,2023-03-03
SAVINGS,INSTITUTIONAL,PG,FEMALE,Y,Married,Y,Y,SALARIED,Delhi,Y,N,Y,Y,N,N,N,9838,58,1755.1585792330293,8591926,840,41592133,15597135,9,8,872886,290,6,10,1,6,2248156,19,8,8,9,1137201.76173688,10,0.35608137679030283,14,9614673.390822021,2430861.96456644,2777061.032097239,6459659.118118206,4839752.322523852,9253161.966960188,50,2023-11-16
SAVINGS,RETAIL,Below 10th,FEMALE,N,Married,Y,Y,SALARIED,Haryana,N,N,Y,Y,N,N,Y,9839,93,1626061.3228738352,4293428,463,24603467,27968461,0,2,1479477,301,4,5,6,8,375995,51,3,6,1,5728257.656446555,10,0.7687254086803873,6,8448862.150756288,9828644.26153299,5997668.803788374,1370803.5691076138,3920070.5370986043,6788633.997608547,202,2023-01-05
CURRENT,INSTITUTIONAL,Below 10th,MALE,N,Single/Unmarried,Y,Y,SALARIED,Gujarat,Y,N,Y,N,Y,N,Y,9840,64,8826182.752181744,250898,834,1842366,36581702,17,7,676878,126,6,10,10,9,3981504,41,5,4,4,9729449.687608264,6,0.7790929862604934,20,9166175.766996767,5013668.444110206,8532585.874835584,102740.32045439529,9979966.839755068,9492075.81334116,40,2022-01-03
SAVINGS,RETAIL,UG,FEMALE,N,Married,N,Y,NON-EARNER,Andhra Pradesh,Y,N,N,Y,Y,N,Y,9841,12,2226940.117294188,6893508,430,28686549,10211476,14,3,1022518,484,3,4,3,2,3149065,70,7,5,7,3311403.358500721,13,0.0824114328529787,2,7377425.090952079,9970601.194677908,785140.3520563138,7403751.222924302,1233270.4594464838,7164757.09454801,226,2023-07-22
SAVINGS,RETAIL,Graduate,FEMALE,N,Single/Unmarried,N,Y,SELF EMPLOYED,Uttarakhand,N,N,Y,Y,N,Y,N,9842,7,1129103.3885887591,8779607,897,49325102,1041684,16,2,1047624,361,7,8,8,10,1246482,76,3,10,3,5212950.729179305,10,0.796464043738616,7,791781.132058853,4460560.359887356,5439747.8420732645,6362687.486982577,3640105.9720593477,723093.7091086187,159,2023-10-27
SAVINGS,INSTITUTIONAL,PG,FEMALE,Y,Married,Y,Y,SALARIED,Gujarat,N,Y,Y,Y,N,N,N,9843,55,6822006.059331945,3076957,803,14108377,46190504,20,1,1322132,163,10,4,6,8,188454,50,6,1,10,7423049.633206336,17,0.7800536571200478,14,8344168.691117306,9409932.542238057,3875551.6015483937,5903613.886173436,6327918.911645411,4053414.195182181,23,2021-03-30
SAVINGS,INSTITUTIONAL,UG,MALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Assam,Y,Y,N,N,N,N,N,9844,62,4407064.424097361,8767809,723,7039064,4071458,0,8,1299691,363,3,5,1,4,3479212,37,4,8,8,7760263.020887105,18,0.40133798583352365,14,5410845.524696341,2227755.6034314283,9636692.298293114,3894973.9568736507,5893150.2893151585,5155890.577620836,111,2022-12-10
CURRENT,RETAIL,Below 10th,MALE,N,Married,Y,Y,BUSINESS OWNER,Chhattisgarh,Y,N,Y,Y,Y,Y,N,9845,90,7965909.363976443,64314,483,4617442,33068909,13,10,1382715,189,4,9,7,9,3323055,70,7,10,3,8614539.188074954,6,0.5433857880086428,5,9444664.279573834,2243756.2317660907,7421706.27384301,6605500.905625316,9607781.232520403,1222721.7720653715,178,2022-03-21
SAVINGS,INSTITUTIONAL,UG,MALE,N,Married,Y,Y,SALARIED,Haryana,Y,N,N,Y,Y,N,Y,9846,73,8614449.345657881,6781360,822,27629784,26262743,11,4,227277,82,9,10,8,3,3004817,74,6,0,1,7444557.509426484,8,0.9519298827055244,18,223436.74877155494,8889517.943757363,5563638.902478409,2731142.9245616323,610185.524691601,1620857.9080727093,80,2020-12-05
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,SALARIED,Assam,Y,Y,Y,N,Y,N,N,9847,98,8459888.773872316,9850849,853,47773423,19275776,10,8,680583,217,6,6,5,7,3338998,43,9,7,2,9793419.51090239,18,0.6809780623546531,12,7078449.27833708,9445246.86394092,4165775.7416838594,236780.43946915306,1890811.0539562562,8850746.127351988,85,2021-10-03
SAVINGS,RETAIL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Madhya Pradesh,Y,N,Y,N,Y,Y,N,9848,77,3130092.1919689327,6552726,534,437663,5955277,19,7,234670,355,1,1,3,0,3301605,49,10,7,3,7423804.14235813,16,0.48308440472936576,6,2048941.1762361953,8586736.652689615,6577369.2755897185,8860542.226471752,7760040.562461096,1955049.608287378,341,2021-10-08
SAVINGS,RETAIL,Below 10th,MALE,N,Married,Y,Y,SALARIED,Maharashtra,N,Y,N,N,Y,N,N,9849,55,5055459.379681641,5273346,430,23362388,42015323,18,2,106231,362,6,4,5,8,2714438,90,7,0,5,583202.3306532641,9,0.916962318884195,5,7525150.928083614,6400466.20052658,7762288.939771629,9099867.680200748,7269302.224445499,1982285.394313993,35,2023-03-27
SAVINGS,RETAIL,Below 10th,MALE,Y,Married,Y,Y,SELF EMPLOYED,Uttar Pradesh,Y,Y,Y,N,N,Y,Y,9850,36,6501417.346469642,2475891,313,29905065,49904066,3,3,1124215,25,6,5,2,3,667607,76,7,2,9,7265778.381466317,9,0.5195978147436983,0,6050338.7545432495,9136447.990456492,9963677.021651471,3718957.071145722,7725427.60417361,6381057.029221557,317,2020-11-03
SAVINGS,INSTITUTIONAL,UG,MALE,N,Married,Y,Y,SELF EMPLOYED,Karnataka,Y,N,N,N,N,N,Y,9851,89,3219830.8728412394,7690297,679,35751276,39250522,16,5,560665,134,5,2,10,6,1090645,7,7,4,7,3685958.8803214063,15,0.9599165792295521,1,3549712.2887272537,1579300.2982525772,2949380.148910016,6781660.043316225,6377459.948442813,4324426.6145944055,34,2022-02-12
CURRENT,RETAIL,Below 10th,MALE,N,Married,Y,Y,SALARIED,Kerala,N,Y,N,N,N,Y,Y,9852,24,410993.1535301814,8891385,359,19952871,4692037,17,10,953939,342,1,3,3,5,797455,53,6,4,10,5029765.058712168,0,0.18802315453399576,19,9258587.969540847,4429584.077189801,1829972.7800823962,2082689.0522831543,8713279.941444116,3713886.240949925,282,2020-02-03
SAVINGS,RETAIL,Graduate,FEMALE,Y,Married,Y,Y,SALARIED,Odisha,N,Y,N,N,Y,N,Y,9853,44,4956643.822969191,1322557,591,16638571,24417923,3,9,1022693,132,7,1,9,1,3471493,39,10,5,5,4357935.142443497,20,0.06296355822670974,12,887402.6980558414,9664458.560157888,9090615.17858919,8321465.946986529,7974732.8606640855,6021903.193766208,75,2023-01-01
CURRENT,INSTITUTIONAL,Graduate,MALE,Y,Married,Y,Y,SALARIED,Goa,Y,N,N,N,Y,Y,Y,9854,17,128183.3346559369,4742801,459,29240647,48514964,0,4,576634,372,5,6,6,1,2713962,46,3,1,9,5723080.955778309,5,0.911318819946619,15,4717083.72905704,3131374.583574431,9719551.173560163,7350798.800416658,3306936.041587797,544151.4095718602,201,2022-12-26
SAVINGS,RETAIL,Graduate,FEMALE,Y,Married,N,Y,SELF EMPLOYED,Himachal Pradesh,N,Y,N,N,Y,Y,Y,9855,2,9506456.247259472,1815278,746,36332776,22682466,5,9,35653,214,0,1,4,8,2536902,3,6,7,8,8899819.52008384,8,0.710144751441164,17,1486700.5549575917,6673846.641032991,7034559.508222916,8234571.175005688,9785946.800715523,6105637.059468799,58,2023-11-16
SAVINGS,INSTITUTIONAL,UG,MALE,N,Single/Unmarried,Y,Y,SALARIED,Chandigarh,Y,N,N,N,N,N,Y,9856,13,7966836.460730264,3843364,837,40350377,30236763,6,9,192161,483,2,10,6,2,894161,79,3,1,3,1763357.389573391,3,0.5894691554636466,9,5827887.178513921,2121532.708988942,3721902.4919894105,7108212.507252349,9857238.614977298,5292947.989649365,311,2023-01-31
SAVINGS,RETAIL,Graduate,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Madhya Pradesh,Y,Y,N,N,N,Y,N,9857,31,1920097.7652359451,3391669,876,36632612,29676113,0,2,440379,415,3,1,7,2,3983970,47,9,4,2,7875841.508048892,15,0.8946769201465458,13,5758603.276192046,2050899.4739206387,7448937.340379344,824819.6205390234,4551373.015986215,3717862.842248947,35,2023-02-26
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,BUSINESS OWNER,Jharkhand,N,Y,N,Y,Y,Y,N,9858,93,2875717.4889192837,7560269,685,29136273,35035507,5,4,126716,334,9,4,7,3,656560,23,3,7,0,9593930.259774035,2,0.20309447327735042,6,9972958.055659585,144754.11693014472,9477421.488342347,5615159.344647266,4369251.465819597,9399031.222974304,306,2023-06-14
SAVINGS,INSTITUTIONAL,Below 10th,MALE,Y,Married,Y,Y,SELF EMPLOYED,Gujarat,Y,Y,Y,N,N,N,Y,9859,28,9828385.480194382,6857664,369,49621627,43948924,2,4,260582,474,9,4,10,4,1920637,57,6,8,1,6808079.166780344,2,0.008768031394453701,20,3724522.4100873973,9158770.520460807,3299930.9099207986,2653873.3304752894,296377.3846840623,3204507.5821156334,152,2022-01-28
SAVINGS,RETAIL,UG,MALE,Y,Single/Unmarried,Y,Y,BUSINESS OWNER,West Bengal,Y,Y,N,Y,N,N,Y,9860,60,3735485.541413044,1769101,681,917929,29380403,15,8,1225440,80,7,5,3,4,1568599,69,6,0,0,7391504.185792638,10,0.3039275577095193,18,9551088.416065656,5792394.636506055,267655.9358516528,2416281.150031915,9417640.100926323,648807.9885275877,363,2020-11-06
CURRENT,INSTITUTIONAL,Graduate,FEMALE,N,Married,Y,Y,SALARIED,Uttar Pradesh,N,Y,Y,Y,N,N,Y,9861,27,7837223.574338923,3533406,524,36599688,36014178,1,3,938620,339,6,1,3,10,3119695,71,2,10,7,3840750.720980859,12,0.28213185972432375,7,9529504.103230903,405910.88056982413,3530049.5203182637,6355441.204038913,39014.30640016579,324635.28097122273,31,2021-07-15
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,SALARIED,Punjab,N,N,N,Y,N,Y,Y,9862,15,4468154.684192544,3502563,807,4960184,10801149,1,7,626260,440,5,8,10,9,811410,50,0,7,4,5095385.664405925,1,0.5019427329318197,20,4847333.356609582,4914868.221202154,249521.28785066918,6870983.200068066,7787816.105996841,8530149.901980514,114,2022-04-10
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Married,Y,Y,SELF EMPLOYED,Tamil Nadu,Y,Y,N,N,N,Y,Y,9863,95,8640959.241006102,4695741,339,33896855,43674109,10,3,163496,207,9,1,2,3,1821650,100,8,8,10,7369976.397527412,9,0.42738262183984665,10,8650756.503699677,3032409.6878992026,6498947.615418636,1799059.7857535984,2188220.296775055,9628950.610928126,44,2020-06-06
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Single/Unmarried,Y,Y,NON-EARNER,Maharashtra,Y,Y,N,N,Y,Y,N,9864,79,7037535.081615089,4184192,445,13048582,46950228,19,9,454393,111,5,0,1,7,3895274,80,0,9,1,5370854.572701144,19,0.040171902916041224,14,1306846.3095070205,9168554.322306477,9361905.317471813,4790826.117557974,9899068.910093544,5715562.459426503,130,2021-09-19
SAVINGS,RETAIL,PG,MALE,Y,Married,Y,Y,SELF EMPLOYED,Maharashtra,Y,Y,Y,Y,Y,N,Y,9865,33,229100.59891159352,4045118,665,40673496,26742351,10,1,1023158,489,9,3,0,6,914112,28,5,4,5,311583.03318459034,0,0.6902325388719637,2,2461153.6130184187,4904623.4333385965,2273309.8113927175,602867.3631579285,2722329.136764413,6091001.22497766,188,2023-05-07
SAVINGS,RETAIL,Graduate,FEMALE,Y,Married,Y,Y,SALARIED,Delhi,N,Y,Y,N,Y,Y,Y,9866,20,2943898.859392372,885442,547,48339113,17362743,7,2,90696,122,8,1,3,6,947324,62,1,5,10,6272965.659284237,17,0.4589712470399363,5,8582024.512801379,8355324.735019658,3799289.183160658,5736918.97528644,3447312.332555855,5283965.670845554,240,2022-02-10
SAVINGS,INSTITUTIONAL,UG,FEMALE,Y,Married,N,Y,SALARIED,Rajasthan,Y,N,N,N,N,N,N,9867,42,5579923.1489345245,3168764,311,20414649,29496281,18,3,375163,445,4,6,4,8,3117717,69,5,0,4,9544495.558859365,14,0.8168407640033345,4,5442995.527549578,13020.200558953033,1922640.0242586706,8253748.431551883,3071388.2027490293,8559031.436286919,80,2021-08-03
SAVINGS,INSTITUTIONAL,Graduate,MALE,N,Married,Y,Y,SELF EMPLOYED,Tamil Nadu,Y,Y,Y,N,N,Y,N,9868,12,9261740.440697538,6296303,835,35676884,2186746,20,7,671276,411,2,3,4,6,1365278,92,0,9,4,7092116.899128646,5,0.9598757129416159,18,930878.2652534231,4444116.054778349,9087473.981346453,7865738.830115411,2955923.6466701734,7823175.248324093,229,2020-04-03
SAVINGS,INSTITUTIONAL,Graduate,MALE,N,Married,Y,Y,SALARIED,Out of India,N,Y,N,N,Y,Y,Y,9869,73,1020298.9464149037,8868074,809,21111607,1737665,14,8,1468888,380,10,1,3,4,1105037,36,1,7,0,8924987.613443866,19,0.030832714215049073,15,824195.8202872258,5952785.524249592,1831640.1620704804,2544288.36988813,5329870.570691275,3801143.262000951,31,2022-08-24
SAVINGS,INSTITUTIONAL,PG,MALE,N,Single/Unmarried,Y,Y,NON-EARNER,Chhattisgarh,Y,Y,Y,Y,Y,N,N,9870,23,6011625.377110669,5116457,544,36497127,12408770,19,5,431795,222,0,9,3,2,1979933,14,9,8,6,2114308.3790090657,5,0.8930203528275871,8,6098699.975164101,4280325.897047543,6054949.239780763,9108923.683311904,8368933.685403306,8776940.041651348,177,2022-04-12
SAVINGS,RETAIL,UG,FEMALE,N,Married,Y,Y,SALARIED,Telangana,Y,N,Y,Y,Y,N,N,9871,72,3021767.3141265754,6827357,470,3745721,42183456,13,7,694638,121,1,4,10,7,2149214,2,4,6,3,5135280.448104434,7,0.3467015864990114,17,5782364.927515074,5981567.7977357,6235675.593713924,6246877.169125176,3412209.6315750415,1777690.3512952235,201,2020-12-15
SAVINGS,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,BUSINESS OWNER,Kerala,N,N,N,Y,N,N,Y,9872,96,8893277.820194403,6869577,331,22131366,12430807,17,9,1294672,79,6,8,1,4,908082,42,0,0,1,4337663.852371101,17,0.2758787933214806,19,9483282.87106142,6229212.044902885,6575788.184584934,6435727.881514332,60282.30455499606,9199904.284267172,171,2022-10-08
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,BUSINESS OWNER,Uttarakhand,Y,N,N,Y,Y,N,N,9873,14,7651696.096585132,9265004,728,37777201,21303574,19,4,1089791,127,1,3,7,1,66207,74,1,2,3,6401544.490388985,16,0.8542287296310944,15,2619218.1639468325,889519.7739678317,6897854.489583509,8002559.40385766,4899402.843125187,9835440.643893985,131,2023-02-24
CURRENT,RETAIL,Graduate,MALE,N,Married,Y,Y,SALARIED,Kerala,Y,N,Y,N,Y,Y,N,9874,91,3697027.2200928535,7458300,334,44364059,27224837,4,4,1204583,333,8,10,1,9,3632170,60,3,2,0,1439239.1867471898,19,0.4414906879339002,13,2427016.671200254,9440201.621628802,708744.3896130419,1576496.4929231352,6981343.555815612,8413587.859411564,138,2021-09-05
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Married,N,Y,BUSINESS OWNER,Chhattisgarh,Y,Y,N,Y,Y,N,Y,9875,25,1671031.6390861368,8047740,504,24088246,30778196,1,7,387694,494,0,0,10,1,3029747,36,9,0,10,4383001.395671798,14,0.7357736604924963,5,6839764.723389871,3415617.7322233706,4377943.869734413,1780493.7245807862,7289511.794760307,9768654.438319838,11,2023-08-22
SAVINGS,RETAIL,PG,MALE,Y,Married,Y,Y,SELF EMPLOYED,Odisha,Y,N,N,Y,Y,Y,N,9876,77,114979.72397297774,2281929,683,12133971,2641405,1,3,305170,73,3,7,4,0,3216400,59,6,10,0,6951691.375624619,16,0.8267965877108487,20,149040.79379535752,7680379.859098308,1864938.270426185,1143875.0233285178,817357.3496893272,907309.013194002,299,2020-08-01
CURRENT,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,SALARIED,Telangana,N,Y,Y,Y,N,Y,N,9877,85,6211344.506719487,518697,565,46960870,22163886,1,2,507850,449,7,7,8,0,3288027,55,8,8,2,5267010.465391909,14,0.4678094784881509,13,3790960.7688120916,6189396.367314104,5652435.647616976,3968015.6032495797,6487454.921025857,2997846.501312633,253,2020-12-15
CURRENT,RETAIL,Graduate,MALE,Y,Married,Y,Y,NON-EARNER,Haryana,N,Y,N,Y,N,N,Y,9878,31,4061238.0763124377,7306809,876,17325523,26929593,1,9,1423111,224,10,9,4,10,3720801,13,10,10,8,1242477.5072350048,9,0.09211258414372248,5,5814061.03253796,4060179.6559487735,1953300.7277827996,7187848.0418142155,3535435.0007319213,1354083.8432679526,67,2021-07-30
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,N,Married,Y,Y,SALARIED,Jharkhand,Y,Y,Y,N,N,Y,Y,9879,54,3147564.928607691,4411306,742,35340166,34018564,8,1,7877,296,7,9,0,9,382269,19,3,1,2,5380617.00532427,14,0.10096503448342031,19,8439904.705092074,5371534.917760012,9220559.374255199,6967829.2701771865,1104100.4737047844,4218747.3528839,263,2020-01-16
SAVINGS,RETAIL,UG,MALE,Y,Married,Y,Y,NON-EARNER,Chhattisgarh,N,N,Y,Y,N,N,N,9880,5,9855022.916368356,1391704,784,22151902,22658791,11,7,1114757,85,3,4,8,3,243472,49,0,10,2,7352749.756522613,5,0.9600735215763254,18,9483345.360222992,2338256.569504414,6186082.4971457105,4410292.423488056,5485542.169410312,3354532.99494074,304,2021-05-19
SAVINGS,INSTITUTIONAL,Graduate,MALE,Y,Married,Y,Y,SELF EMPLOYED,West Bengal,N,Y,N,N,N,N,Y,9881,13,4661421.355603151,8589862,769,16941213,10940151,20,4,123591,321,3,7,9,4,3688124,16,1,9,1,6642084.285053392,16,0.9683588049336209,12,7304788.794252171,8727974.736733684,8274804.9698046185,7398444.695851885,591816.0754891665,1867313.9074434552,152,2022-08-09
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,SELF EMPLOYED,Maharashtra,Y,N,N,Y,Y,N,Y,9882,28,7498392.836454242,8001482,565,15060388,36943102,19,5,105559,191,3,0,8,10,272261,2,0,6,4,7870033.524192686,19,0.2309022917277498,17,4300675.143774972,8869034.957999188,7275457.431476919,8886975.263091901,9918747.074249221,8636824.927553272,283,2022-09-30
CURRENT,RETAIL,UG,MALE,Y,Single/Unmarried,Y,Y,NON-EARNER,Delhi,N,Y,Y,Y,Y,Y,Y,9883,43,1774124.1725123625,3329702,408,13094070,6585938,17,8,632379,262,0,1,10,9,3458031,96,9,7,8,3468984.378650807,14,0.11804245026061999,2,2636411.0698616207,9672231.986447757,6103324.519604656,8497201.54019878,5048047.0753050335,6508043.709653302,158,2022-04-18
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Single/Unmarried,Y,Y,NON-EARNER,Rajasthan,N,N,N,N,N,N,Y,9884,89,134552.57741813775,5616112,788,33210362,33097992,2,2,1199990,499,2,3,0,8,3422556,54,9,9,1,7810084.712332004,18,0.9748371417712629,18,8835047.433885252,281272.8285898569,2808329.1885315976,2387705.3237965317,2781530.263559536,9966443.139209386,300,2020-03-26
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,Y,Married,Y,Y,BUSINESS OWNER,West Bengal,Y,N,Y,N,Y,Y,Y,9885,99,4175626.19448016,5413599,477,8749047,45767170,18,3,700818,424,2,2,2,6,2690056,34,6,5,9,5991439.309333256,18,0.7209371043910164,9,9612589.607028827,8246074.982398376,60977.35095982548,5403623.855012373,2962789.396881331,5308073.022208321,213,2022-10-16
CURRENT,INSTITUTIONAL,PG,FEMALE,N,Married,N,N,NON-EARNER,Telangana,N,Y,N,Y,N,Y,Y,9886,47,6656648.349426617,5963322,548,47455828,36243900,15,1,568499,122,4,2,8,8,586142,29,9,0,10,7390803.53505483,19,0.7675697405473304,18,329042.32885576424,9675597.954733124,5691529.759659068,7247198.764072507,9527979.292528922,2325343.64134252,130,2021-07-22
SAVINGS,RETAIL,Graduate,FEMALE,Y,Single/Unmarried,Y,Y,SALARIED,Out of India,Y,N,Y,Y,N,Y,Y,9887,71,5065986.961834595,7027145,304,4586048,21629150,10,5,1413587,126,7,8,1,0,1302941,39,10,4,4,4559031.962923486,11,0.3122830431100899,16,382448.33312826685,3685045.846560816,9927177.713407211,9735862.20837024,8273431.673832307,4939530.259646636,177,2023-05-09
SAVINGS,RETAIL,UG,MALE,Y,Married,N,Y,SALARIED,Kerala,Y,N,N,Y,N,N,Y,9888,38,8904662.576243911,7568434,456,5837826,9075449,14,8,377509,428,4,8,1,5,3191866,11,0,7,0,1941069.556240238,15,0.007457753328033556,12,3072143.165976211,1905700.2133261424,6792087.846671828,9325587.57540093,2947291.317133894,3004159.3911752393,62,2020-12-15
CURRENT,INSTITUTIONAL,UG,FEMALE,N,Married,Y,Y,SALARIED,Maharashtra,N,N,N,N,N,N,N,9889,96,4339793.511871648,5971214,529,40745036,41679039,10,1,457086,427,3,7,6,0,295752,33,8,5,9,9908064.025016068,1,0.34208711074811005,3,5305000.243959169,7288882.843907495,7298311.884691658,908070.3916786781,5073487.998640987,3026235.149579162,93,2023-05-22
SAVINGS,INSTITUTIONAL,Graduate,MALE,Y,Married,Y,Y,SALARIED,West Bengal,Y,Y,Y,Y,N,Y,N,9890,67,3110028.131530912,1657295,560,37779078,4168237,9,4,1009988,29,6,10,6,2,646262,6,6,0,7,8106947.506703624,11,0.17869034149932095,11,6132280.175280824,5661187.183763766,763398.1700956593,7678257.04971666,4596398.954288009,482750.18791171134,6,2020-01-01
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,SELF EMPLOYED,Uttar Pradesh,Y,Y,N,Y,Y,Y,Y,9891,62,9160486.762076436,7553591,620,49456965,21689126,18,9,1100431,421,0,6,3,2,1791977,48,9,5,2,7624402.085077459,8,0.8236182542028535,12,8700834.737607777,6058563.305642144,6134423.199718063,7000968.372123139,8489741.93294027,4502986.336697103,345,2022-01-25
SAVINGS,RETAIL,Graduate,MALE,Y,Married,Y,Y,BUSINESS OWNER,Maharashtra,N,Y,N,Y,N,Y,Y,9892,39,4068022.7863438088,4079736,426,2269182,39592204,4,0,1286694,166,5,7,4,1,93577,92,9,0,0,9194468.360592209,19,0.37058958569304556,19,2696399.5041351165,9431293.15865066,4090178.9332565973,9052176.121143064,3640782.7149877013,4946252.91900504,233,2023-08-15
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Bihar,N,Y,Y,N,Y,N,N,9893,37,2696478.616396116,9706096,327,42789445,3234856,13,3,908128,146,8,10,8,8,3683685,42,3,2,0,9745144.707277961,3,0.8713162757513757,16,6481087.598831181,7680120.591548121,9131970.971079392,667899.2534149586,4342152.669839648,2046155.2004820372,69,2020-08-15
SAVINGS,INSTITUTIONAL,PG,MALE,N,Divorced/Separated,Y,Y,SALARIED,Telangana,N,N,N,N,N,Y,Y,9894,86,976610.7681008041,2564411,809,33873569,40790666,8,7,600964,253,1,3,10,3,1561407,87,3,1,4,3724536.2672956027,19,0.8171182739672309,11,78364.53371701135,9277033.978455057,9576583.955926204,7646617.20999754,350697.09447929973,1880065.6344203714,88,2023-06-21
CURRENT,RETAIL,UG,MALE,Y,Married,Y,Y,BUSINESS OWNER,Punjab,N,Y,Y,N,Y,Y,Y,9895,8,7933097.732158208,5094397,527,17324639,10115112,20,2,811123,430,8,6,5,4,939424,30,1,1,6,866878.0897219563,4,0.6865119660821056,18,3665763.6404806403,4750908.992153972,6962056.226812139,1750300.1252158124,859633.835789303,2716932.1632134346,56,2021-02-15
SAVINGS,RETAIL,UG,MALE,Y,Single/Unmarried,N,Y,SELF EMPLOYED,Delhi,N,N,Y,N,Y,Y,N,9896,81,8250914.6079784315,5731442,840,23450639,14045165,5,3,860242,37,6,10,1,5,1405954,50,7,10,2,6972170.261557005,20,0.5793116996107072,6,745626.8574834468,1658600.7166018034,9306193.031691587,9058094.515543856,4994933.607374665,56615.31113724805,325,2021-06-03
